# time	Temp	AccX	AccY	AccZ	GyrX	GyrY	GyrZ
1.604176862239837646e+02 3.304764705882352871e+01 1.030943234863281255e+01 -1.699883178710937526e-01 -7.445967163085936980e-01 -2.532958984375000000e+00 -1.831054687500000000e-01 3.356933593750000000e-01
1.605161683559417725e+02 3.304764705882352871e+01 1.031900915527343621e+01 -2.106897460937499911e-01 -5.578489868164062671e-01 -2.166748046875000000e+00 5.798339843750000000e-01 5.187988281250000000e-01
1.606219170093536377e+02 3.304764705882352871e+01 1.029985554199218711e+01 -1.963245361328124772e-01 -5.027823486328124591e-01 -2.227783203125000000e+00 1.831054687500000000e-01 2.441406250000000000e-01
1.607256822586059570e+02 3.300058823529411711e+01 1.011310781249999913e+01 -1.963245361328124772e-01 -4.908113403320312207e-01 -2.197265625000000000e+00 -3.051757812500000000e-01 7.324218750000000000e-01
1.608282473087310791e+02 3.290647058823529392e+01 1.024478890380859397e+01 -1.628057128906249817e-01 -4.788403320312499822e-01 -2.380371093750000000e+00 -7.781982421875000000e+00 9.155273437500000000e-02
1.609303331375122070e+02 3.304764705882352871e+01 1.038365260009765478e+01 -1.699883178710937526e-01 -5.770026000976562486e-01 -1.953125000000000000e+00 7.476806640625000000e+00 3.662109375000000000e-01
1.610290117263793945e+02 3.300058823529411711e+01 1.032379755859374981e+01 -2.226607543945312295e-01 -6.607996582031249178e-01 -2.319335937500000000e+00 -7.568359375000000000e+00 5.187988281250000000e-01
1.611296379566192627e+02 3.300058823529411711e+01 1.014662663574218726e+01 -2.609679809570312203e-01 -7.110778930664062303e-01 -2.105712890625000000e+00 -2.441406250000000000e-01 9.155273437500000000e-02
1.612314412593841553e+02 3.304764705882352871e+01 1.028549033203124985e+01 -2.106897460937499911e-01 -3.184288208007812204e-01 -1.922607421875000000e+00 -9.155273437500000000e-02 6.408691406250000000e-01
1.613347475528717041e+02 3.300058823529411711e+01 1.027112512207031259e+01 -2.394201660156249911e-01 -5.841852050781249917e-01 -2.258300781250000000e+00 -7.354736328125000000e+00 3.967285156250000000e-01
1.614401855468750000e+02 3.304764705882352871e+01 1.038844100341796839e+01 -2.202665527343749818e-01 -5.195417602539061930e-01 -2.044677734375000000e+00 -6.103515625000000000e-02 1.525878906250000000e-01
1.615433516502380371e+02 3.290647058823529392e+01 1.028549033203124985e+01 -1.843535278320312387e-01 -6.536170532226561747e-01 -2.197265625000000000e+00 -3.356933593750000000e-01 5.493164062500000000e-01
1.616579306125640869e+02 3.295352941176470551e+01 1.025915411376953124e+01 -2.896984008789062481e-01 -5.913678100585937347e-01 -2.288818359375000000e+00 -2.136230468750000000e-01 6.408691406250000000e-01
1.617635447978973389e+02 3.304764705882352871e+01 1.027830772705078033e+01 -1.580173095703124864e-01 -6.368576416015624408e-01 -2.380371093750000000e+00 -7.781982421875000000e+00 7.629394531250000000e-01
1.618621456623077393e+02 3.304764705882352871e+01 1.028070192871093624e+01 -2.154781494140624865e-01 -5.961562133789062301e-01 -2.166748046875000000e+00 9.155273437500000000e-02 4.882812500000000000e-01
1.619579699039459229e+02 3.304764705882352871e+01 1.029506713867187351e+01 -2.011129394531250003e-01 -5.291185668945311837e-01 -2.105712890625000000e+00 7.659912109375000000e+00 4.882812500000000000e-01
1.620544927120208740e+02 3.309470588235294031e+01 1.031661495361328029e+01 -2.202665527343749818e-01 -6.943184814453124964e-01 -2.349853515625000000e+00 -7.629394531250000000e+00 4.577636718750000000e-01
1.621567826271057129e+02 3.304764705882352871e+01 1.025915411376953124e+01 -2.178723510742187341e-01 -4.740519287109374869e-01 -2.410888671875000000e+00 -7.659912109375000000e+00 5.187988281250000000e-01
1.622696833610534668e+02 3.295352941176470551e+01 1.029746134033203120e+01 -2.082955444335937434e-01 -6.799532714843750103e-01 -2.380371093750000000e+00 4.882812500000000000e-01 9.155273437500000000e-02
1.623750424385070801e+02 3.290647058823529392e+01 1.026873092041015489e+01 -2.011129394531250003e-01 -6.033388183593749732e-01 -2.441406250000000000e+00 3.967285156250000000e-01 6.103515625000000000e-01
1.624673626422882080e+02 3.300058823529411711e+01 1.034773957519531251e+01 -2.202665527343749818e-01 -7.493851196289061933e-01 -2.044677734375000000e+00 7.476806640625000000e+00 7.324218750000000000e-01
1.625635449886322021e+02 3.300058823529411711e+01 1.028070192871093624e+01 -2.394201660156249911e-01 -5.051765502929687068e-01 -2.288818359375000000e+00 3.662109375000000000e-01 2.136230468750000000e-01
1.626680543422698975e+02 3.300058823529411711e+01 1.027591352539062441e+01 -2.849099975585937528e-01 -6.129156249999999639e-01 -2.349853515625000000e+00 5.798339843750000000e-01 4.272460937500000000e-01
1.627733728885650635e+02 3.300058823529411711e+01 1.027351932373046850e+01 -1.867477294921874864e-01 -7.254431030273437164e-01 -2.380371093750000000e+00 7.354736328125000000e+00 4.272460937500000000e-01
1.628743283748626709e+02 3.295352941176470551e+01 1.032619176025390573e+01 -1.843535278320312387e-01 -5.410895751953124222e-01 -2.563476562500000000e+00 7.202148437500000000e+00 3.356933593750000000e-01
1.629726407527923584e+02 3.300058823529411711e+01 1.029506713867187351e+01 -2.202665527343749818e-01 -6.344634399414061932e-01 -2.441406250000000000e+00 1.525878906250000000e-01 2.746582031250000000e-01
1.630683093070983887e+02 3.300058823529411711e+01 1.022084688720703127e+01 -2.178723510742187341e-01 -6.248866333007812024e-01 -2.288818359375000000e+00 9.155273437500000000e-02 7.781982421875000000e+00
1.631653900146484375e+02 3.300058823529411711e+01 1.027830772705078033e+01 -3.040636108398437343e-01 -5.243301635742186884e-01 -2.410888671875000000e+00 1.831054687500000000e-01 4.577636718750000000e-01
1.632626938819885254e+02 3.300058823529411711e+01 1.027591352539062441e+01 -1.628057128906249817e-01 -7.445967163085936980e-01 -2.441406250000000000e+00 -2.746582031250000000e-01 5.187988281250000000e-01
1.633606047630310059e+02 3.309470588235294031e+01 1.026633671874999898e+01 -2.059013427734374957e-01 -6.440402465820311839e-01 -2.624511718750000000e+00 3.051757812500000000e-02 6.103515625000000000e-02
1.634732177257537842e+02 3.295352941176470551e+01 1.031661495361328029e+01 -1.819593261718749910e-01 -6.153098266601562116e-01 -2.227783203125000000e+00 -3.051757812500000000e-01 1.220703125000000000e-01
1.635719881057739258e+02 3.304764705882352871e+01 1.029985554199218711e+01 -2.250549560546874772e-01 -6.775590698242187626e-01 -2.105712890625000000e+00 7.781982421875000000e+00 4.882812500000000000e-01
1.636739125251770020e+02 3.295352941176470551e+01 1.041238302001953109e+01 -2.298433593750000004e-01 -6.081272216796874686e-01 -2.349853515625000000e+00 7.293701171875000000e+00 2.441406250000000000e-01
1.637746160030364990e+02 3.304764705882352871e+01 1.014183823242187366e+01 -2.418143676757812388e-01 -5.099649536132812022e-01 -2.288818359375000000e+00 -7.568359375000000000e+00 3.356933593750000000e-01
1.638721191883087158e+02 3.290647058823529392e+01 1.031422075195312438e+01 -2.035071411132812480e-01 -6.105214233398437162e-01 -2.227783203125000000e+00 -7.324218750000000000e+00 3.356933593750000000e-01
1.639703323841094971e+02 3.285941176470588232e+01 1.023281789550781262e+01 -3.016694091796874866e-01 -5.841852050781249917e-01 -2.136230468750000000e+00 -3.662109375000000000e-01 6.408691406250000000e-01
1.640941064357757568e+02 3.295352941176470551e+01 1.029985554199218711e+01 -2.298433593750000004e-01 -4.692635253906249915e-01 -2.380371093750000000e+00 -3.662109375000000000e-01 2.746582031250000000e-01
1.642062673568725586e+02 3.304764705882352871e+01 1.032619176025390573e+01 -2.370259643554687434e-01 -5.722141967773437532e-01 -2.410888671875000000e+00 -7.598876953125000000e+00 -7.476806640625000000e+00
1.643081705570220947e+02 3.285941176470588232e+01 1.041717142333984292e+01 -1.915361328124999818e-01 -7.469909179687499456e-01 -2.441406250000000000e+00 -1.525878906250000000e-01 3.051757812500000000e-02
1.644106192588806152e+02 3.290647058823529392e+01 1.014662663574218726e+01 -2.346317626953124957e-01 -5.386953735351561745e-01 -2.288818359375000000e+00 7.629394531250000000e+00 5.187988281250000000e-01
1.645148360729217529e+02 3.304764705882352871e+01 1.035492218017578026e+01 -2.202665527343749818e-01 -5.099649536132812022e-01 -2.258300781250000000e+00 7.598876953125000000e+00 2.746582031250000000e-01
1.646060924530029297e+02 3.304764705882352871e+01 1.030464394531249894e+01 -2.011129394531250003e-01 -7.565677246093749364e-01 -2.319335937500000000e+00 -3.662109375000000000e-01 3.356933593750000000e-01
